Month Year,LGA Region,Approved Sites,Operational Sites,Approved EGMs,Operational EGMs,Metered Win,Machine %,Win/machine,,,,,
Oct-04,FRASER COAST,40,40,1147,1147,4116721.37,100,3589.120636,,,,,
Mar-17,GOLD COAST,129,125,5914,5701,27005207.17,96.39837673,4736.924604,,,,,
Feb-12,ROCKHAMPTON,40,40,1075,1060,3803898.12,98.60465116,3588.583132,,,,,
Aug-17,BRISBANE,188,182,9055,8544,47128339.01,94.356709,5515.957281,,,,,
Apr-17,TOOWOOMBA,54,49,1673,1515,5436198.38,90.55588763,3588.249756,,,,,
May-09,BUNDABERG,42,42,1178,1111,3986269.07,94.31239389,3588.000963,,,,,
Jul-09,FRASER COAST,39,38,1241,1201,4308906.91,96.77679291,3587.765953,,,,,
Nov-09,IPSWICH,43,43,1517,1517,5442279.5,100,3587.527686,,,,,
Jan-10,REDLAND,30,30,1295,1256,4505895.79,96.98841699,3587.496648,,,,,
Apr-17,GOLD COAST,129,125,5909,5681,26290077.38,96.1414791,4627.720011,,,,,
Oct-17,GLADSTONE,25,24,650,611,2191660.08,94,3587.005041,,,,,
Oct-15,MACKAY,46,43,1852,1733,6215980.98,93.57451404,3586.832649,,,,,
Sep-05,DOUGLAS,11,11,155,155,555822.93,100,3585.954387,,,,,
May-17,GOLD COAST,129,124,5909,5719,26828604.22,96.78456592,4691.135552,,,,,
Sep-16,MAREEBA,7,7,213,199,713594.4,93.42723005,3585.901508,,,,,
Aug-17,BANANA,10,10,154,152,545045.62,98.7012987,3585.826447,,,,,
Oct-05,MACKAY,47,45,1332,1283,4599904.97,96.32132132,3585.272775,,,,,
Dec-15,DOUGLAS,7,7,157,145,519849.25,92.3566879,3585.167241,,,,,
Mar-11,SUNSHINE COAST,78,77,2872,2852,9367305.31,99.30362117,3284.468903,,,,,
Jul-04,BUNDABERG,43,42,1014,968,3468944.68,95.46351085,3583.620537,,,,,
Apr-11,SUNSHINE COAST,78,76,2872,2779,9217351.86,96.76183844,3316.787283,,,,,
Jul-08,BUNDABERG,42,41,1186,1094,3919597.17,92.24283305,3582.81277,,,,,
Sep-17,BRISBANE,187,182,9055,8468,44986596.75,93.51739371,5312.540948,,,,,
Aug-09,ROCKHAMPTON,43,40,1176,1064,3811119.45,90.47619048,3581.879182,,,,,
Nov-06,MORETON BAY,65,65,3007,2963,10610587.05,98.53674759,3581.028367,,,,,
Jan-08,NOOSA,18,18,566,566,2026692.73,100,3580.729205,,,,,
Nov-07,NOOSA,18,18,566,566,2026655.64,100,3580.663675,,,,,
May-16,FRASER COAST,34,34,1322,1258,4503437.09,95.15885023,3579.838704,,,,,
May-14,DOUGLAS,7,7,145,139,497588.68,95.86206897,3579.774676,,,,,
Aug-11,TOOWOOMBA,56,55,1550,1525,5458880.3,98.38709677,3579.593639,,,,,
Jul-16,SOUTH BURNETT,17,17,339,338,1209855.9,99.70501475,3579.455325,,,,,
Aug-07,GLADSTONE,25,22,700,627,2243135.73,89.57142857,3577.568947,,,,,
Apr-09,GLADSTONE,23,23,570,550,1967647.75,96.49122807,3577.541364,,,,,
Aug-11,DOUGLAS,10,9,153,151,540116.76,98.69281046,3576.932185,,,,,
Jul-11,LIVINGSTONE,12,11,293,283,1012204.53,96.58703072,3576.694452,,,,,
Apr-16,TOOWOOMBA,55,53,1700,1571,5618748.24,92.41176471,3576.542482,,,,,
Dec-10,MACKAY,44,43,1655,1592,5692796.89,96.19335347,3575.877443,,,,,
Jul-12,HINCHINBROOK,8,8,93,93,332553.14,100,3575.840215,,,,,
Aug-14,MAREEBA,7,7,196,194,693624.37,98.97959184,3575.383351,,,,,
Oct-07,MACKAY,45,43,1435,1409,5037341.93,98.18815331,3575.118474,,,,,
Oct-17,BRISBANE,187,181,9032,8500,45409122.05,94.10983171,5342.249653,,,,,
Dec-14,LOCKYER VALLEY,17,17,278,278,993764.26,100,3574.691583,,,,,
Mar-17,MAREEBA,6,6,206,195,696982.66,94.66019417,3574.270051,,,,,
Apr-11,ISAAC,17,17,270,270,964924.11,100,3573.793,,,,,
Jun-10,HINCHINBROOK,8,8,91,89,318040.06,97.8021978,3573.48382,,,,,
Sep-12,REDLAND,30,29,1350,1308,4673441.35,96.88888889,3572.967393,,,,,
May-11,SUNSHINE COAST,78,76,2880,2780,8960573.67,96.52777778,3223.227939,,,,,
May-13,WESTERN DOWNS,25,25,416,411,1468451.03,98.79807692,3572.873552,,,,,
Nov-17,BRISBANE,187,181,9032,8492,44917834.93,94.02125775,5289.429455,,,,,
Dec-16,GLADSTONE,25,24,666,620,2214899.48,93.09309309,3572.418516,,,,,
Jun-11,SUNSHINE COAST,77,76,2834,2801,8952896.23,98.8355681,3196.321396,,,,,
Jan-13,REDLAND,29,29,1327,1319,4710749.61,99.3971364,3571.455353,,,,,
Dec-17,BRISBANE,186,180,9021,8459,45611948.84,93.77009201,5392.120681,,,,,
Oct-10,NOOSA,17,17,560,550,1964159.41,98.21428571,3571.198927,,,,,
Aug-15,GOONDIWINDI,9,9,147,139,496367.03,94.55782313,3570.985827,,,,,
May-18,BURDEKIN,7,7,206,172,614131.05,83.49514563,3570.52936,,,,,
Jul-11,SUNSHINE COAST,77,75,2819,2781,10399504.15,98.65200426,3739.483693,,,,,
Apr-14,FRASER COAST,37,35,1281,1176,4197634.12,91.80327869,3569.416769,,,,,
Apr-05,NOOSA,20,20,557,557,1988127.66,100,3569.349479,,,,,
Jan-15,BURDEKIN,8,6,214,159,567501.31,74.29906542,3569.190629,,,,,
Aug-11,SUNSHINE COAST,76,75,2819,2788,10510181.79,98.90031926,3769.792608,,,,,
Nov-07,WHITSUNDAY,25,24,478,478,1705894.87,100,3568.81772,,,,,
Aug-15,BANANA,10,10,187,171,610236.8,91.44385027,3568.636257,,,,,
Sep-11,REDLAND,30,29,1369,1346,4803326.77,98.31994156,3568.59344,,,,,
Mar-07,REDLAND,30,30,1249,1209,4314422.35,96.79743795,3568.587552,,,,,
Jun-17,GOLD COAST,129,124,5904,5685,27390410.35,96.29065041,4818.014134,,,,,
Nov-16,BUNDABERG,36,36,1362,1179,4207256.26,86.56387665,3568.495556,,,,,
Sep-11,SUNSHINE COAST,76,75,2819,2789,9804762.94,98.93579283,3515.51199,,,,,
Dec-11,HINCHINBROOK,8,8,93,84,299705.33,90.32258065,3567.920595,,,,,
Oct-11,SUNSHINE COAST,76,75,2850,2768,9979009.03,97.12280702,3605.13332,,,,,
Feb-06,REDLAND,29,29,1191,1154,4116406.37,96.89336692,3567.076577,,,,,
Jul-16,GOONDIWINDI,9,9,147,144,513653.86,97.95918367,3567.040694,,,,,
Feb-13,IPSWICH,41,39,1553,1524,5434287.96,98.13264649,3565.805748,,,,,
Nov-11,SUNSHINE COAST,77,73,2901,2742,9139873.86,94.51913133,3333.28733,,,,,
Feb-17,HINCHINBROOK,7,7,97,89,317309.67,91.75257732,3565.277191,,,,,
Feb-10,MORETON BAY,68,64,3201,3020,10766908.92,94.34551703,3565.201629,,,,,
Sep-05,ISAAC,17,17,246,231,823526.7,93.90243902,3565.050649,,,,,
Sep-11,NOOSA,17,17,606,549,1957135.45,90.59405941,3564.909745,,,,,
Feb-05,IPSWICH,40,40,1366,1246,4441110.56,91.21522694,3564.294189,,,,,
Feb-14,ROCKHAMPTON,41,38,1094,1050,3742338.63,95.97806216,3564.132029,,,,,
Nov-07,ROCKHAMPTON,40,38,1071,1018,3626624.88,95.05135387,3562.499882,,,,,
Oct-14,CENTRAL HIGHLANDS,20,18,471,394,1403417.68,83.65180467,3561.973807,,,,,
Dec-15,WHITSUNDAY,19,18,500,426,1517389.03,85.2,3561.94608,,,,,
Sep-13,NOOSA,16,16,540,530,1887826.47,98.14814815,3561.936736,,,,,
Sep-05,MACKAY,47,45,1303,1283,4569736.2,98.46508058,3561.758535,,,,,
Oct-10,CAIRNS,44,43,1672,1643,5851765.27,98.26555024,3561.63437,,,,,
Jun-15,WHITSUNDAY,20,18,500,436,1552676.67,87.2,3561.185023,,,,,
Dec-11,SUNSHINE COAST,77,74,2901,2806,10286132.31,96.72526715,3665.763475,,,,,
Nov-17,MAREEBA,6,6,215,198,705020.3,92.09302326,3560.708586,,,,,
Jul-14,LOCKYER VALLEY,17,17,278,278,989868.34,100,3560.677482,,,,,
Aug-11,BURDEKIN,8,6,163,163,580390.27,100,3560.676503,,,,,
Jan-15,LIVINGSTONE,13,11,302,283,1007668.42,93.70860927,3560.665795,,,,,
Nov-17,GYMPIE,19,19,392,371,1320989.14,94.64285714,3560.617628,,,,,
May-06,NOOSA,20,20,567,567,2018472.33,100,3559.915926,,,,,
Dec-04,NOOSA,20,20,557,554,1971617.92,99.46140036,3558.877112,,,,,
Nov-09,GLADSTONE,23,23,570,550,1957257.6,96.49122807,3558.650182,,,,,
Jun-17,BUNDABERG,36,36,1376,1181,4201692.67,85.82848837,3557.741465,,,,,
Dec-11,FRASER COAST,40,38,1276,1195,4251292.43,93.65203762,3557.566887,,,,,
Apr-14,WESTERN DOWNS,24,22,418,324,1152586.27,77.51196172,3557.365031,,,,,
Feb-18,MACKAY,42,38,1727,1608,5720122.73,93.10943833,3557.290255,,,,,
Sep-07,MACKAY,45,43,1435,1409,5011429.48,98.18815331,3556.727807,,,,,
May-17,LIVINGSTONE,12,11,297,287,1020684.11,96.63299663,3556.390627,,,,,
Jan-12,SUNSHINE COAST,77,74,2901,2814,9678879.5,97.00103413,3439.544954,,,,,
Aug-11,MAREEBA,7,7,186,186,661168.53,100,3554.669516,,,,,
Jun-16,LOCKYER VALLEY,17,16,257,266,945303.78,103.5019455,3553.773609,,,,,
Aug-16,MACKAY,45,43,1871,1725,6130172.46,92.19668626,3553.723165,,,,,
Feb-12,SUNSHINE COAST,77,75,2904,2826,8615301.22,97.31404959,3048.585004,,,,,
Mar-12,SUNSHINE COAST,76,75,2899,2827,9466647.66,97.51638496,3348.654991,,,,,
Jul-17,SOMERSET,11,10,132,110,390847.88,83.33333333,3553.162545,,,,,
Aug-14,CENTRAL HIGHLANDS,20,18,471,393,1396283.22,83.43949045,3552.883511,,,,,
Jun-10,IPSWICH,42,42,1513,1503,5339664.31,99.33906147,3552.670865,,,,,
Jul-16,CASSOWARY COAST,14,14,374,372,1321508.08,99.46524064,3552.441075,,,,,
Jul-07,MACKAY,45,43,1425,1387,4926864.92,97.33333333,3552.173699,,,,,
Aug-17,GOONDIWINDI,9,9,147,146,518598.43,99.31972789,3552.044041,,,,,
Mar-13,NOOSA,16,16,540,530,1882442.29,98.14814815,3551.777906,,,,,
Jun-11,ROCKHAMPTON,40,40,1080,1065,3782553.35,98.61111111,3551.693286,,,,,
Oct-08,MOUNT ISA,8,8,480,480,1704718.95,100,3551.497813,,,,,
Dec-10,ROCKHAMPTON,41,41,1079,1073,3810369.3,99.44392956,3551.136347,,,,,
May-09,ISAAC,17,17,270,270,958723.38,100,3550.827333,,,,,
Jun-10,GLADSTONE,24,23,576,550,1952863.27,95.48611111,3550.660491,,,,,
Feb-14,CAIRNS,44,40,1782,1642,5830020.62,92.14365881,3550.56067,,,,,
Mar-13,BURDEKIN,6,6,163,163,578740.48,100,3550.555092,,,,,
Apr-11,HINCHINBROOK,8,8,95,93,330132.03,97.89473684,3549.806774,,,,,
Nov-15,MAREEBA,7,6,204,191,677880.02,93.62745098,3549.110052,,,,,
Aug-18,TOWNSVILLE,43,38,1983,1733,9362087.41,87.39283913,5402.243168,,,,,
Jun-15,BURDEKIN,8,6,214,159,564104.28,74.29906542,3547.82566,,,,,
Jul-06,WHITSUNDAY,25,25,493,484,1717120.36,98.17444219,3547.769339,,,,,
Oct-10,BUNDABERG,42,42,1220,1140,4043715.43,93.44262295,3547.118798,,,,,
Apr-12,SUNSHINE COAST,76,75,2899,2827,9112084.44,97.51638496,3223.23468,,,,,
Nov-05,MACKAY,47,45,1332,1283,4549453.12,96.32132132,3545.949431,,,,,
Feb-14,REDLAND,29,28,1334,1314,4659227.58,98.50074963,3545.835297,,,,,
Jun-14,WESTERN DOWNS,25,22,442,324,1148656.09,73.30316742,3545.234846,,,,,
May-12,SUNSHINE COAST,76,74,2904,2820,9215041.66,97.10743802,3267.74527,,,,,
Jun-08,IPSWICH,43,43,1524,1502,5323793.63,98.55643045,3544.469794,,,,,
May-17,SOMERSET,12,10,132,110,389862.49,83.33333333,3544.204455,,,,,
Jul-10,MACKAY,45,43,1670,1583,5610046.52,94.79041916,3543.933367,,,,,
Aug-08,BURDEKIN,8,8,185,185,655544.79,100,3543.485351,,,,,
May-18,DOUGLAS,8,8,186,178,630719.57,95.69892473,3543.368371,,,,,
Feb-13,ISAAC,17,17,315,275,974274.34,87.3015873,3542.815782,,,,,
Sep-10,CAIRNS,44,43,1672,1643,5820469.17,98.26555024,3542.586226,,,,,
Apr-16,WHITSUNDAY,19,17,501,418,1480787.55,83.43313373,3542.553947,,,,,
Mar-13,REDLAND,29,29,1327,1319,4672539.17,99.3971364,3542.486103,,,,,
Dec-16,MAREEBA,7,7,200,207,733238.95,103.5,3542.21715,,,,,
Oct-10,FRASER COAST,40,38,1276,1196,4236279.1,93.73040752,3542.039381,,,,,
Mar-11,CENTRAL HIGHLANDS,19,17,414,368,1303358.03,88.88888889,3541.733777,,,,,
Jan-09,NOOSA,18,18,575,570,2018595.69,99.13043478,3541.395947,,,,,
Sep-14,DOUGLAS,7,7,145,139,492251.05,95.86206897,3541.37446,,,,,
Dec-07,FRASER COAST,40,39,1288,1163,4117658.58,90.29503106,3540.54908,,,,,
Oct-10,BURDEKIN,8,6,196,163,577063.37,83.16326531,3540.266074,,,,,
Jan-18,BRISBANE,185,179,8998,8387,41816548.38,93.20960213,4985.876759,,,,,
Jul-14,SOUTH BURNETT,17,17,335,335,1185759.35,100,3539.580149,,,,,
Jan-11,BUNDABERG,42,40,1218,1090,3857893.69,89.4909688,3539.352009,,,,,
Feb-16,FRASER COAST,34,34,1322,1228,4346150.91,92.88956127,3539.210839,,,,,
Dec-06,IPSWICH,44,40,1516,1385,4901425.07,91.35883905,3538.935069,,,,,
Dec-05,FRASER COAST,39,39,1174,1148,4062569.11,97.78534923,3538.823267,,,,,
Apr-06,NOOSA,20,20,567,567,2006091.68,100,3538.080564,,,,,
Aug-16,GOONDIWINDI,9,9,147,144,509429.36,97.95918367,3537.703889,,,,,
Jan-10,IPSWICH,43,42,1517,1504,5320676.29,99.14304548,3537.683703,,,,,
Jun-12,SUNSHINE COAST,76,74,2911,2820,10065059.56,96.87392649,3569.170057,,,,,
Sep-09,REDLAND,30,30,1295,1256,4442335.78,96.98841699,3536.891545,,,,,
Nov-11,CAIRNS,44,42,1678,1637,5789348.03,97.55661502,3536.559578,,,,,
May-07,REDLAND,30,30,1241,1231,4353420.98,99.19419823,3536.491454,,,,,
Jul-18,WESTERN DOWNS,24,22,377,327,1156397.61,86.73740053,3536.384128,,,,,
Oct-05,ISAAC,17,17,246,231,816862.77,93.90243902,3536.202468,,,,,
Aug-16,GYMPIE,19,19,370,372,1315420.65,100.5405405,3536.077016,,,,,
Jul-07,FRASER COAST,40,38,1288,1160,4101641.85,90.0621118,3535.898147,,,,,
Sep-10,MACKAY,44,43,1660,1592,5629128.49,95.90361446,3535.88473,,,,,
Aug-12,MAREEBA,7,7,186,186,657661.4,100,3535.813978,,,,,
Jul-06,NOOSA,20,20,567,567,2004650.98,100,3535.539647,,,,,
Jul-17,GOLD COAST,128,124,5918,5685,30492950.98,96.06285907,5363.755669,,,,,
Jul-12,SUNSHINE COAST,77,74,2951,2830,10459185.04,95.89969502,3695.825102,,,,,
Aug-12,SUNSHINE COAST,77,74,2929,2836,10993293.11,96.8248549,3876.337486,,,,,
Jun-09,IPSWICH,43,43,1517,1517,5359702.79,100,3533.093467,,,,,
May-14,BURDEKIN,7,6,179,159,561636.17,88.82681564,3532.302956,,,,,
Sep-15,MAREEBA,7,6,204,191,674657.22,93.62745098,3532.236754,,,,,
Mar-09,CAIRNS,43,42,1666,1598,5643571.35,95.91836735,3531.646652,,,,,
Dec-05,NOOSA,20,20,567,567,2002355.29,100,3531.490811,,,,,
Sep-07,NOOSA,18,18,566,546,1928128.18,96.4664311,3531.370293,,,,,
Oct-04,GLADSTONE,23,23,563,549,1938669.3,97.51332149,3531.27377,,,,,
Oct-15,GYMPIE,19,19,372,363,1281834.52,97.58064516,3531.224573,,,,,
Aug-17,GOLD COAST,128,124,5918,5697,30690299.21,96.26563028,5387.098334,,,,,
Dec-12,BUNDABERG,41,40,1255,1200,4235928.86,95.61752988,3529.940717,,,,,
May-18,MAREEBA,6,6,215,201,709378.74,93.48837209,3529.247463,,,,,
Aug-09,BUNDABERG,42,42,1178,1111,3920586.09,94.31239389,3528.880369,,,,,
Jun-12,HINCHINBROOK,8,8,93,93,328168.46,100,3528.693118,,,,,
Oct-09,LIVINGSTONE,14,13,320,278,980899.67,86.875,3528.416079,,,,,
Nov-12,GYMPIE,19,18,333,333,1174744.06,100,3527.75994,,,,,
Feb-11,GLADSTONE,24,23,561,538,1897914.76,95.90017825,3527.722602,,,,,
Oct-09,ROCKHAMPTON,43,40,1164,1064,3753460.65,91.40893471,3527.688581,,,,,
Sep-17,GOLD COAST,128,124,5918,5683,28457027.83,96.02906387,5007.39536,,,,,
Oct-17,GYMPIE,19,19,392,371,1308527.34,94.64285714,3527.027871,,,,,
Sep-12,SUNSHINE COAST,77,74,2929,2814,10225875.92,96.07374531,3633.928898,,,,,
Jun-17,GOONDIWINDI,9,9,147,146,514832.93,99.31972789,3526.252945,,,,,
Oct-17,GOLD COAST,128,124,5918,5719,29254622.83,96.63737749,5115.338841,,,,,
Nov-17,GOLD COAST,128,124,5928,5708,28247786.46,96.28879892,4948.806317,,,,,
Mar-06,ROCKHAMPTON,40,39,1009,978,3447695.21,96.92765114,3525.250726,,,,,
Jan-13,BURDEKIN,6,6,163,163,574611,100,3525.220859,,,,,
Dec-17,GOLD COAST,128,124,5928,5664,28959886.58,95.5465587,5112.974326,,,,,
Jul-13,DOUGLAS,9,9,153,153,539210.04,100,3524.248627,,,,,
Oct-14,BUNDABERG,39,38,1266,1243,4380145.98,98.18325434,3523.850346,,,,,
Feb-18,BRISBANE,184,179,8993,8400,39397582.75,93.40598243,4690.188423,,,,,
Sep-06,MACKAY,47,44,1413,1316,4636652.99,93.13517339,3523.292546,,,,,
Aug-05,CENTRAL HIGHLANDS,20,20,412,412,1451566.84,100,3523.220485,,,,,
Jul-07,MOUNT ISA,9,9,506,506,1782601.69,100,3522.928241,,,,,
Oct-16,GYMPIE,19,19,370,370,1303381.31,100,3522.652189,,,,,
Mar-15,FRASER COAST,35,34,1308,1219,4294000.77,93.19571865,3522.560107,,,,,
Mar-18,BRISBANE,184,178,8911,8304,43808752.67,93.18819437,5275.620505,,,,,
Aug-18,CASSOWARY COAST,14,14,374,372,1310372.24,99.46524064,3522.506022,,,,,
Dec-05,GLADSTONE,22,22,566,545,1919557.08,96.28975265,3522.123083,,,,,
Apr-10,REDLAND,30,30,1278,1249,4399048.55,97.73082942,3522.056485,,,,,
Sep-12,BURDEKIN,7,6,163,163,573984.39,100,3521.376626,,,,,
Nov-12,NOOSA,16,16,540,521,1834460.65,96.48148148,3521.037716,,,,,
Mar-16,TOOWOOMBA,56,53,1700,1573,5538261.25,92.52941176,3520.827241,,,,,
Oct-16,BURDEKIN,8,7,214,169,595001.03,78.97196262,3520.716154,,,,,
Dec-17,CENTRAL HIGHLANDS,16,16,384,362,1274296.37,94.27083333,3520.155718,,,,,
Nov-12,HINCHINBROOK,8,8,93,93,327362.47,100,3520.026559,,,,,
Sep-10,ROCKHAMPTON,43,41,1168,1066,3749176.74,91.26712329,3517.051351,,,,,
Nov-07,MOUNT ISA,9,9,506,506,1779507.32,100,3516.812885,,,,,
Jun-08,WHITSUNDAY,23,22,458,453,1593114.1,98.90829694,3516.808168,,,,,
Nov-16,TOOWOOMBA,55,53,1699,1584,5570049.09,93.23131254,3516.445133,,,,,
Sep-15,BUNDABERG,39,39,1370,1244,4374156.4,90.80291971,3516.202894,,,,,
Oct-15,MARANOA,10,8,171,130,457078,76.02339181,3515.984615,,,,,
Oct-12,SUNSHINE COAST,77,74,2929,2832,10525146.32,96.68828952,3716.506469,,,,,
Sep-04,BUNDABERG,43,42,1014,968,3403002.06,95.46351085,3515.497996,,,,,
Dec-15,BUNDABERG,39,39,1416,1233,4334569.29,87.07627119,3515.465766,,,,,
Oct-13,LIVINGSTONE,12,11,293,283,994840.3,96.58703072,3515.336749,,,,,
Jun-18,GYMPIE,19,19,392,370,1300624.97,94.3877551,3515.202622,,,,,
Sep-18,SOMERSET,11,9,134,106,372611.01,79.10447761,3515.198208,,,,,
Nov-14,WESTERN DOWNS,25,22,393,336,1180807.31,85.49618321,3514.30747,,,,,
Sep-17,SOMERSET,11,10,132,110,386556.45,83.33333333,3514.149545,,,,,
Aug-06,FRASER COAST,39,39,1173,1172,4118364.25,99.91474851,3513.962671,,,,,
Jan-13,MACKAY,43,42,1699,1672,5874976.99,98.4108299,3513.742219,,,,,
Sep-16,SOUTH BURNETT,17,17,339,338,1187566.91,99.70501475,3513.511568,,,,,
Jun-05,BUNDABERG,42,41,1071,981,3446492.02,91.59663866,3513.243649,,,,,
Nov-12,SUNSHINE COAST,76,74,2960,2843,10109762.11,96.0472973,3556.019033,,,,,
Nov-10,NOOSA,17,17,560,550,1931948.99,98.21428571,3512.634527,,,,,
Sep-18,SOUTH BURNETT,17,17,338,329,1155602.13,97.33727811,3512.46848,,,,,
Feb-13,FRASER COAST,37,36,1207,1172,4116447.89,97.10024855,3512.327551,,,,,
Apr-13,FRASER COAST,37,36,1199,1184,4158314.54,98.74895746,3512.089983,,,,,
Feb-15,NOOSA,14,14,522,512,1798161.1,98.08429119,3512.033398,,,,,
Nov-16,GLADSTONE,25,24,666,624,2191493.36,93.69369369,3512.00859,,,,,
Jan-18,GOLD COAST,128,124,5928,5680,27111071.6,95.81646424,4773.075986,,,,,
Jun-07,IPSWICH,44,41,1528,1471,5165045.04,96.26963351,3511.247478,,,,,
Aug-08,TOOWOOMBA,56,56,1430,1423,4995957.57,99.51048951,3510.862663,,,,,
Aug-06,ISAAC,17,17,255,255,895250.29,100,3510.785451,,,,,
Mar-15,MARANOA,10,8,171,130,456251.19,76.02339181,3509.624538,,,,,
Jun-16,BUNDABERG,37,37,1369,1185,4158043.86,86.55953251,3508.897772,,,,,
Jun-11,CAIRNS,45,42,1702,1602,5620687.88,94.12455934,3508.544245,,,,,
Oct-07,ROCKHAMPTON,41,38,1080,1018,3571632.6,94.25925926,3508.479961,,,,,
Oct-13,DOUGLAS,9,8,143,142,498195.97,99.3006993,3508.422324,,,,,
Oct-09,CAIRNS,43,42,1666,1618,5676230.12,97.11884754,3508.176836,,,,,
Nov-15,DOUGLAS,7,7,157,145,508628.26,92.3566879,3507.781103,,,,,
Oct-06,WHITSUNDAY,25,25,488,488,1711754.87,100,3507.694406,,,,,
Nov-07,ISAAC,17,17,270,255,894355.31,94.44444444,3507.275725,,,,,
Sep-05,BUNDABERG,42,41,1071,982,3444065.54,91.69000934,3507.195051,,,,,
Dec-13,TOOWOOMBA,57,56,1644,1586,5562110.54,96.47201946,3507.005385,,,,,
Jan-09,TABLELANDS,6,6,135,135,473428.67,100,3506.879037,,,,,
Jan-12,NOOSA,17,16,595,525,1840834.71,88.23529412,3506.351829,,,,,
Jul-05,CAIRNS,44,41,1559,1508,5286472.78,96.72867223,3505.618554,,,,,
Jan-16,MAREEBA,7,6,204,191,669519.14,93.62745098,3505.335812,,,,,
May-16,BUNDABERG,37,37,1369,1185,4153777.77,86.55953251,3505.297696,,,,,
Aug-15,GYMPIE,19,19,372,363,1272129.66,97.58064516,3504.489421,,,,,
Dec-10,CAIRNS,44,42,1672,1607,5630427.81,96.11244019,3503.688743,,,,,
Jun-07,NOOSA,18,18,556,546,1912612.94,98.20143885,3502.954103,,,,,
Jul-17,CHARTERS TOWERS,8,8,130,130,454986.65,100,3499.897308,,,,,
Jun-16,BURDEKIN,8,7,214,169,591434.83,78.97196262,3499.614379,,,,,
Jan-15,TOOWOOMBA,57,55,1657,1597,5588771.32,96.37899819,3499.543719,,,,,
Oct-13,TOOWOOMBA,57,55,1620,1545,5406772.95,95.37037037,3499.529417,,,,,
Oct-15,BUNDABERG,39,39,1416,1233,4314652.18,87.07627119,3499.312393,,,,,
Apr-12,MACKAY,44,44,1700,1679,5875157.02,98.76470588,3499.200131,,,,,
Jul-09,LIVINGSTONE,14,12,320,262,916771.83,81.875,3499.129122,,,,,
May-15,LOCKYER VALLEY,17,17,278,278,972706.78,100,3498.945252,,,,,
Jul-18,BANANA,10,10,154,152,531821.39,98.7012987,3498.824934,,,,,
Oct-08,NOOSA,18,18,575,570,1994313.03,99.13043478,3498.794789,,,,,
Apr-07,MORETON BAY,66,65,3058,2979,10422102.95,97.41661216,3498.523985,,,,,
Jul-09,NOOSA,18,18,575,570,1994113.1,99.13043478,3498.444035,,,,,
Feb-18,GOLD COAST,128,124,5928,5661,25610943.73,95.49595142,4524.102408,,,,,
Jan-15,LOCKYER VALLEY,17,17,278,278,972555.75,100,3498.401978,,,,,
Feb-16,LOCKYER VALLEY,17,16,267,257,899083.18,96.25468165,3498.378132,,,,,
Feb-18,TOOWOOMBA,52,46,1632,1467,5132060.13,89.88970588,3498.33683,,,,,
Jul-08,CASSOWARY COAST,15,15,344,344,1203387.99,100,3498.220901,,,,,
Aug-08,CENTRAL HIGHLANDS,19,18,410,362,1266282.86,88.29268293,3498.01895,,,,,
Jan-11,CAIRNS,44,42,1672,1607,5621208.69,96.11244019,3497.951892,,,,,
Jun-12,LIVINGSTONE,12,11,293,283,989838.03,96.58703072,3497.660883,,,,,
Aug-07,TOOWOOMBA,56,56,1425,1410,4931082.17,98.94736842,3497.221397,,,,,
Sep-09,GLADSTONE,23,23,570,550,1923434.93,96.49122807,3497.154418,,,,,
Mar-08,IPSWICH,43,42,1507,1492,5217402.35,99.00464499,3496.918465,,,,,
May-17,HINCHINBROOK,7,7,97,89,311086.98,91.75257732,3495.359326,,,,,
Jul-04,SOMERSET,13,13,135,130,454375.71,96.2962963,3495.197769,,,,,
Jan-07,MORETON BAY,65,65,3007,2971,10384031.83,98.80279348,3495.130202,,,,,
Oct-08,BUNDABERG,42,41,1186,1100,3844554.74,92.74873524,3495.049764,,,,,
Jul-10,NOOSA,18,17,560,550,1922160.74,98.21428571,3494.837709,,,,,
Jul-07,WHITSUNDAY,25,25,488,488,1705397.42,100,3494.666844,,,,,
Jul-04,FRASER COAST,40,40,1147,1124,3927990.42,97.99476896,3494.653399,,,,,
Oct-18,ISAAC,14,14,299,305,1065755.97,102.006689,3494.281869,,,,,
Jan-06,FRASER COAST,39,39,1174,1144,3997038.1,97.44463373,3493.914423,,,,,
May-11,CAIRNS,45,42,1702,1600,5590184.61,94.00705053,3493.865381,,,,,
Nov-13,WHITSUNDAY,19,19,453,442,1544260.71,97.57174393,3493.802511,,,,,
Oct-12,TOOWOOMBA,56,54,1569,1506,5260631.33,95.98470363,3493.115093,,,,,
Sep-12,LIVINGSTONE,12,11,293,283,988448.12,96.58703072,3492.749541,,,,,
Sep-14,BUNDABERG,39,39,1266,1252,4372865.49,98.89415482,3492.704065,,,,,
Jun-09,WHITSUNDAY,22,22,453,453,1582131.97,100,3492.565055,,,,,
Sep-10,CENTRAL HIGHLANDS,20,19,424,402,1403849.26,94.81132075,3492.162338,,,,,
May-13,BUNDABERG,39,39,1261,1213,4235137.39,96.19349722,3491.45704,,,,,
Nov-11,HINCHINBROOK,8,8,93,93,324653.64,100,3490.899355,,,,,
Dec-12,SUNSHINE COAST,76,74,3012,2841,10369496.6,94.32270916,3649.946005,,,,,
Nov-08,MOUNT ISA,8,8,480,480,1675404.7,100,3490.426458,,,,,
